,CustomerID,Name,Email,Persona,Churn,Churn_Probability
1652,15636254,Gary Romero,gary.romero37@gmail.com,CustomerServiceIssues,1,
1653,15636255,Jennifer Atkinson,jennifer.atkinson13@gmail.com,TechDifficulties,0,
1654,15636256,Ann Perez,ann.perez88@gmail.com,FinanciallyStrained,1,
1655,15636257,Richard Baker,richard.baker64@gmail.com,FinanciallyStrained,1,1.0
1656,15636258,Jason Santos,jason.santos35@gmail.com,CustomerServiceIssues,0,
1657,15636259,Vanessa Pollard,vanessa.pollard57@gmail.com,TechDifficulties,0,
1658,15636260,Christopher Sandoval,christopher.sandoval30@gmail.com,CustomerServiceIssues,0,0.004578913943250879
1659,15636261,Robert Good,robert.good13@gmail.com,FinanciallyStrained,0,
1660,15636262,Dustin Mcdonald,dustin.mcdonald1@gmail.com,FinanciallyStrained,1,0.9999999986502095
1661,15636263,Jennifer Miller,jennifer.miller68@gmail.com,TechDifficulties,1,
1662,15636264,Katie Phillips,katie.phillips87@gmail.com,FinanciallyStrained,1,0.9999999995382123
1663,15636265,Teresa Mora,teresa.mora38@gmail.com,Loyal,0,
1664,15636266,Matthew Mueller,matthew.mueller36@gmail.com,Opportunistic,0,
1665,15636267,Sarah Shields,sarah.shields37@gmail.com,General,0,
1666,15636268,Kim Garcia,kim.garcia43@gmail.com,FinanciallyStrained,1,
1667,15636269,Logan Collins,logan.collins34@gmail.com,General,0,
1668,15636270,Alyssa Barry,alyssa.barry53@gmail.com,Loyal,1,
1669,15636271,Micheal Martin,micheal.martin82@gmail.com,CustomerServiceIssues,0,
1670,15636272,Samantha Morrison,samantha.morrison76@gmail.com,FinanciallyStrained,1,
1671,15636273,Taylor Hoffman,taylor.hoffman83@gmail.com,Loyal,0,0.05446569226629949
1672,15636274,Michael Terrell Jr.,michael.jr.63@gmail.com,TechDifficulties,0,0.0009320693936116079
1673,15636275,Michele Howe,michele.howe48@gmail.com,General,0,
1674,15636276,Lisa Sanchez,lisa.sanchez72@gmail.com,FinanciallyStrained,1,
1675,15636277,Justin Howard,justin.howard26@gmail.com,FinanciallyStrained,0,
1676,15636278,Mrs. Maria Marshall,mrs..marshall8@gmail.com,Loyal,0,
1677,15636279,Gary Evans,gary.evans2@gmail.com,FinanciallyStrained,0,
1678,15636280,Margaret Taylor,margaret.taylor14@gmail.com,General,0,
1679,15636281,Kimberly Flores,kimberly.flores9@gmail.com,CustomerServiceIssues,1,
1680,15636282,Kari Burns,kari.burns65@gmail.com,CustomerServiceIssues,1,
1681,15636283,Christopher Mejia,christopher.mejia85@gmail.com,Opportunistic,1,
1682,15636284,Elaine Wright,elaine.wright60@gmail.com,Loyal,0,
1683,15636285,Lisa Kline,lisa.kline54@gmail.com,General,0,0.0014258898748718545
1684,15636286,Jeffrey Williams,jeffrey.williams73@gmail.com,General,0,0.0007437134380759775
1685,15636287,Michael Barron,michael.barron9@gmail.com,Opportunistic,0,
1686,15636288,Rebecca Smith,rebecca.smith85@gmail.com,General,0,
1687,15636289,Anthony Graham,anthony.graham69@gmail.com,Loyal,0,
1688,15636290,Brian Haynes,brian.haynes5@gmail.com,CustomerServiceIssues,0,0.11496264673040857
1689,15636291,Michael Gonzales,michael.gonzales63@gmail.com,TechDifficulties,0,
1690,15636292,Alicia Fowler,alicia.fowler35@gmail.com,Loyal,0,
1691,15636293,William Melton,william.melton82@gmail.com,CustomerServiceIssues,1,0.9999999999953237
1692,15636294,Charles Everett,charles.everett8@gmail.com,Loyal,0,0.004984854175153863
1693,15636295,Michelle Lewis,michelle.lewis84@gmail.com,TechDifficulties,1,
1694,15636296,Angela Berg,angela.berg5@gmail.com,Loyal,0,
1695,15636297,Nicholas Spencer,nicholas.spencer37@gmail.com,FinanciallyStrained,0,
1696,15636298,Veronica Robinson,veronica.robinson42@gmail.com,FinanciallyStrained,1,
1697,15636299,Maxwell Smith,maxwell.smith2@gmail.com,TechDifficulties,0,
1698,15636300,Taylor Velazquez,taylor.velazquez93@gmail.com,General,0,
1699,15636301,David Patton,david.patton80@gmail.com,Loyal,0,
1700,15636302,Wesley Mendoza,wesley.mendoza54@gmail.com,Loyal,0,
1701,15636303,John Greer,john.greer67@gmail.com,General,0,
1702,15636304,Annette Rice,annette.rice22@gmail.com,FinanciallyStrained,0,0.004060862324919592
1703,15636305,James Graham,james.graham59@gmail.com,CustomerServiceIssues,1,
1704,15636306,Diana Barron,diana.barron6@gmail.com,Opportunistic,0,
1705,15636307,Courtney Sanders,courtney.sanders21@gmail.com,General,0,
1706,15636308,Alan Whitehead,alan.whitehead29@gmail.com,CustomerServiceIssues,1,
1707,15636309,Anna Bennett,anna.bennett90@gmail.com,TechDifficulties,1,
1708,15636310,Madeline Morris,madeline.morris8@gmail.com,FinanciallyStrained,0,
1709,15636311,Carol Hunt,carol.hunt93@gmail.com,TechDifficulties,0,
1710,15636312,Jim Wilson,jim.wilson23@gmail.com,CustomerServiceIssues,1,
1711,15636313,Lance Robinson,lance.robinson40@gmail.com,General,0,
1712,15636314,Anthony Meyer,anthony.meyer33@gmail.com,Loyal,0,
1713,15636315,Bradley Mueller,bradley.mueller90@gmail.com,General,0,0.04089076078638556
1714,15636316,Austin Jenkins,austin.jenkins2@gmail.com,Loyal,0,
1715,15636317,Deborah Diaz,deborah.diaz13@gmail.com,TechDifficulties,0,
1716,15636318,Nathaniel Ponce,nathaniel.ponce62@gmail.com,FinanciallyStrained,0,
1717,15636319,Angela Wilson,angela.wilson66@gmail.com,General,0,
1718,15636320,Mark Hamilton,mark.hamilton75@gmail.com,Loyal,1,1.0
1719,15636321,Kara Garcia,kara.garcia5@gmail.com,CustomerServiceIssues,1,
1720,15636322,Maurice Chandler,maurice.chandler34@gmail.com,Loyal,0,
1721,15636323,Stephanie Davidson PhD,stephanie.phd45@gmail.com,Loyal,0,
1722,15636324,Benjamin Hall,benjamin.hall38@gmail.com,Loyal,0,
1723,15636325,Mark Atkinson,mark.atkinson37@gmail.com,Opportunistic,0,
1724,15636326,Ashley Christensen,ashley.christensen22@gmail.com,Opportunistic,1,
1725,15636327,Jennifer Mosley,jennifer.mosley33@gmail.com,TechDifficulties,1,
1726,15636328,Jesse Jackson,jesse.jackson18@gmail.com,General,0,0.000513550525622108
1727,15636329,Tracy Robinson,tracy.robinson75@gmail.com,Opportunistic,1,
1728,15636330,Ryan Davis,ryan.davis30@gmail.com,FinanciallyStrained,0,
1729,15636331,Courtney Green,courtney.green10@gmail.com,Loyal,0,
1730,15636332,Amber Reed,amber.reed22@gmail.com,Loyal,0,0.004311862732323927
1731,15636333,Kimberly Jackson DDS,kimberly.dds77@gmail.com,TechDifficulties,1,1.0
1732,15636334,Kenneth Smith,kenneth.smith2@gmail.com,Opportunistic,1,0.5516629211595089
1733,15636335,Sylvia Kidd,sylvia.kidd45@gmail.com,Loyal,0,
1734,15636336,Ryan Lawrence IV,ryan.iv62@gmail.com,General,0,
1735,15636337,Shawn Harris,shawn.harris3@gmail.com,Opportunistic,0,
1736,15636338,Nicole Douglas,nicole.douglas33@gmail.com,FinanciallyStrained,0,
1737,15636339,Melissa Smith,melissa.smith87@gmail.com,General,0,0.022315039497075084
1738,15636340,Victoria Melendez,victoria.melendez61@gmail.com,Opportunistic,0,
1739,15636341,Andrew Hernandez,andrew.hernandez64@gmail.com,CustomerServiceIssues,1,0.9999999993080906
1740,15636342,Michael Walker,michael.walker19@gmail.com,Loyal,1,1.0
1741,15636343,Jennifer Foster,jennifer.foster21@gmail.com,General,0,0.0008688516802389693
1742,15636344,Justin Maynard,justin.maynard4@gmail.com,Opportunistic,0,
1743,15636345,Craig Klein,craig.klein38@gmail.com,Loyal,1,
1744,15636346,Melanie Walsh,melanie.walsh18@gmail.com,General,0,
1745,15636347,Maria Bray,maria.bray18@gmail.com,TechDifficulties,0,
1746,15636348,Victor Wilson,victor.wilson61@gmail.com,TechDifficulties,0,0.0019415672057076592
1747,15636349,Jacqueline Dickson,jacqueline.dickson34@gmail.com,CustomerServiceIssues,0,0.0018133781077140376
1748,15636350,Diamond Williams,diamond.williams18@gmail.com,Loyal,0,
1749,15636351,Ashley Bennett,ashley.bennett34@gmail.com,General,0,
1750,15636352,Julie Walker,julie.walker95@gmail.com,Key Accounts,0,
1751,15636353,Ryan Martin,ryan.martin20@gmail.com,FinanciallyStrained,1,
1752,15636354,Patricia Bell,patricia.bell87@gmail.com,Loyal,0,
1753,15636355,Richard Savage,richard.savage25@gmail.com,TechDifficulties,1,
1754,15636356,Christopher Lawson,christopher.lawson99@gmail.com,General,0,
1755,15636357,David Lewis,david.lewis12@gmail.com,General,0,
1756,15636358,Andrew Mcdaniel,andrew.mcdaniel62@gmail.com,General,0,
1757,15636359,Sabrina Martinez DVM,sabrina.dvm7@gmail.com,CustomerServiceIssues,1,
1758,15636360,Stephen Davis,stephen.davis15@gmail.com,CustomerServiceIssues,1,1.0
1759,15636361,Jason Boyd,jason.boyd14@gmail.com,TechDifficulties,0,
1760,15636362,Ashley Herman,ashley.herman67@gmail.com,Loyal,0,0.040613390281638025
1761,15636363,Angela Page,angela.page20@gmail.com,TechDifficulties,1,
1762,15636364,Judy Calhoun,judy.calhoun12@gmail.com,Opportunistic,0,
1763,15636365,Ashley Hernandez,ashley.hernandez16@gmail.com,FinanciallyStrained,1,
1764,15636366,Thomas Garcia,thomas.garcia99@gmail.com,CustomerServiceIssues,0,
1765,15636367,Melvin Buchanan,melvin.buchanan88@gmail.com,General,0,0.04863112032164478
1766,15636368,Brandon Alvarado,brandon.alvarado62@gmail.com,Loyal,0,
1767,15636369,Charles Wells,charles.wells2@gmail.com,General,0,
1768,15636370,Jackie Conway,jackie.conway80@gmail.com,FinanciallyStrained,0,0.01560745133235715
1769,15636371,Stephanie Calhoun,stephanie.calhoun52@gmail.com,General,0,
1770,15636372,Pamela Wilson,pamela.wilson34@gmail.com,TechDifficulties,1,0.5174812053990936
1771,15636373,Joseph Burch,joseph.burch25@gmail.com,FinanciallyStrained,1,
1772,15636374,Erica Taylor,erica.taylor37@gmail.com,General,0,
1773,15636375,Jacob Martin,jacob.martin48@gmail.com,TechDifficulties,0,
1774,15636376,Justin Larson,justin.larson41@gmail.com,CustomerServiceIssues,1,
1775,15636377,Mary Rogers,mary.rogers33@gmail.com,General,0,0.0024271213510038596
1776,15636378,Laura Frost,laura.frost1@gmail.com,TechDifficulties,0,
1777,15636379,Mary Ruiz,mary.ruiz47@gmail.com,TechDifficulties,0,
1778,15636380,Julia Horton,julia.horton64@gmail.com,Loyal,0,
1779,15636381,Michael Brooks,michael.brooks16@gmail.com,CustomerServiceIssues,1,
1780,15636382,Elizabeth Patton MD,elizabeth.md41@gmail.com,TechDifficulties,1,0.5775719311597963
1781,15636383,Scott Buckley DDS,scott.dds72@gmail.com,FinanciallyStrained,0,
1782,15636384,Dawn Griffin,dawn.griffin28@gmail.com,TechDifficulties,1,
1783,15636385,Rachel Taylor,rachel.taylor76@gmail.com,CustomerServiceIssues,1,0.999999838243866
1784,15636386,Daniel Singh,daniel.singh65@gmail.com,CustomerServiceIssues,0,
1785,15636387,Donald Reynolds,donald.reynolds96@gmail.com,FinanciallyStrained,1,1.0
1786,15636388,Andrew Taylor,andrew.taylor18@gmail.com,CustomerServiceIssues,1,
1787,15636389,Nancy Ayala,nancy.ayala33@gmail.com,General,0,
1788,15636390,Laura Hatfield,laura.hatfield57@gmail.com,Opportunistic,0,
1789,15636391,Angela Rhodes,angela.rhodes70@gmail.com,Loyal,1,
1790,15636392,Carl Williams,carl.williams93@gmail.com,General,0,
1791,15636393,Alex Mitchell,alex.mitchell40@gmail.com,Opportunistic,0,0.021991504119673797
1792,15636394,Stacey Weber,stacey.weber80@gmail.com,Loyal,0,
1793,15636395,Jonathon Lopez,jonathon.lopez84@gmail.com,TechDifficulties,0,0.024488674872956816
1794,15636396,Jay Smith,jay.smith22@gmail.com,TechDifficulties,0,0.000862362282337714
1795,15636397,Kristine Douglas,kristine.douglas68@gmail.com,TechDifficulties,0,0.0019789145512567443
1796,15636398,Chelsea Erickson,chelsea.erickson41@gmail.com,Loyal,0,
1797,15636399,Jordan Moore,jordan.moore62@gmail.com,Opportunistic,0,
1798,15636400,Peter Osborne,peter.osborne78@gmail.com,CustomerServiceIssues,1,
1799,15636401,Richard Case,richard.case67@gmail.com,Opportunistic,1,
1800,15636402,Troy Rivera,troy.rivera68@gmail.com,Loyal,0,
1801,15636403,Connie Bryant,connie.bryant23@gmail.com,FinanciallyStrained,1,
1802,15636404,Michael Sanchez,michael.sanchez87@gmail.com,CustomerServiceIssues,1,
1803,15636405,Kim Haas,kim.haas29@gmail.com,Opportunistic,0,0.0247086121810012
1804,15636406,Robert Collins,robert.collins69@gmail.com,General,0,
1805,15636407,Travis Lewis,travis.lewis5@gmail.com,CustomerServiceIssues,0,0.006981630066275988
1806,15636408,Julian Quinn,julian.quinn15@gmail.com,Opportunistic,0,
1807,15636409,Janice Smith,janice.smith58@gmail.com,FinanciallyStrained,0,0.002898963464383415
1808,15636410,Sherry Newton,sherry.newton29@gmail.com,Loyal,0,
1809,15636411,Brian Wilson,brian.wilson89@gmail.com,FinanciallyStrained,0,
1810,15636412,Edward Torres,edward.torres64@gmail.com,Loyal,0,
1811,15636413,Christopher Reyes,christopher.reyes11@gmail.com,TechDifficulties,0,
1812,15636414,Corey Leonard,corey.leonard63@gmail.com,TechDifficulties,0,
1813,15636415,Miranda Mosley,miranda.mosley52@gmail.com,General,0,
1814,15636416,Seth Peterson,seth.peterson59@gmail.com,Loyal,0,
1815,15636417,William Whitney,william.whitney80@gmail.com,Loyal,0,
1816,15636418,Paul Jones,paul.jones99@gmail.com,Opportunistic,0,
1817,15636419,Danny Gregory,danny.gregory83@gmail.com,Opportunistic,0,0.0010256433996061445
1818,15636420,Catherine Wilson,catherine.wilson51@gmail.com,Loyal,0,
1819,15636421,Matthew Parks,matthew.parks10@gmail.com,FinanciallyStrained,1,
1820,15636422,Raymond Martin,raymond.martin86@gmail.com,FinanciallyStrained,1,
1821,15636423,Ronald Hardin,ronald.hardin27@gmail.com,CustomerServiceIssues,1,
1822,15636424,Rachel King,rachel.king41@gmail.com,TechDifficulties,0,
1823,15636425,Bruce Stevens,bruce.stevens77@gmail.com,General,0,
1824,15636426,Kevin Oliver,kevin.oliver1@gmail.com,Loyal,0,
1825,15636427,Matthew Williams,matthew.williams37@gmail.com,FinanciallyStrained,1,0.9999999999999589
1826,15636428,Eric Trevino,eric.trevino70@gmail.com,CustomerServiceIssues,1,
1827,15636429,Patrick Clark,patrick.clark75@gmail.com,CustomerServiceIssues,1,
1828,15636430,Kevin Hayes,kevin.hayes43@gmail.com,FinanciallyStrained,1,
1829,15636431,Ryan Levy,ryan.levy94@gmail.com,General,0,
1830,15636432,Joseph Thompson,joseph.thompson16@gmail.com,Opportunistic,0,
1831,15636433,Jody Williams,jody.williams53@gmail.com,Loyal,0,
1832,15636434,Charles Mason,charles.mason95@gmail.com,Loyal,0,
1833,15636435,Michael Francis,michael.francis58@gmail.com,TechDifficulties,1,0.9192667602025855
1834,15636436,Christopher Butler,christopher.butler73@gmail.com,General,0,
1835,15636437,Victor Padilla,victor.padilla7@gmail.com,Opportunistic,0,0.0033391290557144445
1836,15636438,Brenda Howard,brenda.howard94@gmail.com,TechDifficulties,1,
1837,15636439,Mark Macias,mark.macias63@gmail.com,General,0,
1838,15636440,Lauren Brewer,lauren.brewer17@gmail.com,CustomerServiceIssues,1,
1839,15636441,Michelle Coleman,michelle.coleman27@gmail.com,Opportunistic,1,
1840,15636442,Victoria Stark,victoria.stark24@gmail.com,CustomerServiceIssues,0,
1841,15636443,Dana Rodgers,dana.rodgers16@gmail.com,Loyal,1,
1842,15636444,Madison Ochoa,madison.ochoa50@gmail.com,Loyal,0,
1843,15636445,Lauren Gordon,lauren.gordon27@gmail.com,Loyal,0,
1844,15636446,Elizabeth Todd,elizabeth.todd23@gmail.com,Loyal,1,
1845,15636447,Dr. Ryan Bruce,dr..bruce68@gmail.com,CustomerServiceIssues,1,
1846,15636448,Tyler Gray,tyler.gray36@gmail.com,Loyal,1,
1847,15636449,Kendra Hawkins,kendra.hawkins21@gmail.com,TechDifficulties,0,
1848,15636450,Scott Chapman,scott.chapman86@gmail.com,CustomerServiceIssues,0,
1849,15636451,Shawn Sullivan,shawn.sullivan89@gmail.com,General,0,
1850,15636452,Paul Shepard,paul.shepard47@gmail.com,Loyal,0,
1851,15636453,Ann Wolfe,ann.wolfe44@gmail.com,Loyal,0,0.001131409857607163
1852,15636454,Cody Gray,cody.gray47@gmail.com,General,0,
1853,15636455,Jennifer Benjamin,jennifer.benjamin88@gmail.com,General,0,
1854,15636456,Susan Melendez,susan.melendez21@gmail.com,FinanciallyStrained,0,
1855,15636457,Jimmy Smith,jimmy.smith37@gmail.com,TechDifficulties,1,
1856,15636458,Vicki Phillips,vicki.phillips99@gmail.com,Loyal,0,
1857,15636459,Caleb Anderson,caleb.anderson82@gmail.com,Loyal,0,
1858,15636460,David Jenkins,david.jenkins12@gmail.com,TechDifficulties,0,
1859,15636461,Michael Garcia,michael.garcia23@gmail.com,General,0,
1860,15636462,Norman Carter,norman.carter13@gmail.com,FinanciallyStrained,1,
1861,15636463,Laura Turner,laura.turner52@gmail.com,Loyal,0,
1862,15636464,Howard Carter,howard.carter65@gmail.com,General,0,0.010381962950651922
1863,15636465,Annette Sexton,annette.sexton59@gmail.com,Loyal,1,
1864,15636466,Gregory Skinner,gregory.skinner81@gmail.com,TechDifficulties,0,0.0015265999745590457
1865,15636467,Rebecca Hernandez,rebecca.hernandez1@gmail.com,General,0,
1866,15636468,Tammy Hess,tammy.hess54@gmail.com,TechDifficulties,1,
1867,15636469,Alfred Gonzales,alfred.gonzales73@gmail.com,FinanciallyStrained,1,
1868,15636470,Andrew Hayes,andrew.hayes31@gmail.com,FinanciallyStrained,1,
1869,15636471,Alyssa Williams,alyssa.williams85@gmail.com,CustomerServiceIssues,1,
1870,15636472,William Bailey,william.bailey13@gmail.com,Loyal,0,
1871,15636473,Kelly Johnson,kelly.johnson28@gmail.com,FinanciallyStrained,1,
1872,15636474,Stephen Hoffman,stephen.hoffman89@gmail.com,Opportunistic,1,
1873,15636475,Steven Johnson,steven.johnson72@gmail.com,FinanciallyStrained,0,
1874,15636476,Tammy Beck,tammy.beck90@gmail.com,FinanciallyStrained,1,
1875,15636477,Rhonda Bradford,rhonda.bradford62@gmail.com,TechDifficulties,0,
1876,15636478,Brian Craig,brian.craig32@gmail.com,General,0,
1877,15636479,Susan Simmons,susan.simmons64@gmail.com,TechDifficulties,1,0.9999999999767613
1878,15636480,Sherri Hardy,sherri.hardy73@gmail.com,TechDifficulties,0,
1879,15636481,Tammy Tran,tammy.tran3@gmail.com,FinanciallyStrained,0,
1880,15636482,Jonathan Ayers,jonathan.ayers27@gmail.com,Loyal,0,0.012816905745210808
1881,15636483,Dylan Larson,dylan.larson55@gmail.com,FinanciallyStrained,1,
1882,15636484,Abigail Hamilton,abigail.hamilton24@gmail.com,Loyal,0,
1883,15636485,Matthew Johnson,matthew.johnson42@gmail.com,CustomerServiceIssues,1,
1884,15636486,Andrea Lucas,andrea.lucas20@gmail.com,General,0,
1885,15636487,Jasmine Meyers,jasmine.meyers18@gmail.com,CustomerServiceIssues,1,
1886,15636488,Meghan Smith,meghan.smith39@gmail.com,Loyal,0,0.001636417090051929
1887,15636489,Matthew Brown,matthew.brown57@gmail.com,Loyal,0,
1888,15636490,Richard Lee,richard.lee67@gmail.com,Loyal,0,0.0010524543565036553
1889,15636491,Tiffany Bailey,tiffany.bailey8@gmail.com,Loyal,0,
1890,15636492,Lisa Gordon,lisa.gordon76@gmail.com,General,0,
1891,15636493,Kimberly Allen,kimberly.allen10@gmail.com,General,0,0.0004936427516015994
1892,15636494,Daniel Espinoza,daniel.espinoza45@gmail.com,FinanciallyStrained,1,
1893,15636495,Kevin Price,kevin.price50@gmail.com,General,0,
1894,15636496,Christine Hunt,christine.hunt56@gmail.com,TechDifficulties,0,
1895,15636497,Mitchell Morris,mitchell.morris36@gmail.com,TechDifficulties,1,
1896,15636498,Roger Smith,roger.smith1@gmail.com,TechDifficulties,1,
1897,15636499,Michelle Mccoy,michelle.mccoy75@gmail.com,General,0,0.004598797492714967
1898,15636500,Gavin Reynolds,gavin.reynolds27@gmail.com,FinanciallyStrained,0,
1899,15636501,Tyler Hanson,tyler.hanson53@gmail.com,Loyal,0,
1900,15636502,Teresa Levine,teresa.levine73@gmail.com,FinanciallyStrained,0,
1901,15636503,Brittany Hall,brittany.hall36@gmail.com,TechDifficulties,0,0.003808825192327729
1902,15636504,Hannah Cherry,hannah.cherry26@gmail.com,General,0,
1903,15636505,Misty Jones,misty.jones75@gmail.com,General,0,
1904,15636506,Tricia Miller,tricia.miller95@gmail.com,TechDifficulties,1,
1905,15636507,Yvette Fuller,yvette.fuller24@gmail.com,Opportunistic,0,
1906,15636508,Melissa Walters,melissa.walters54@gmail.com,Key Accounts,0,
1907,15636509,Lori Jackson,lori.jackson2@gmail.com,FinanciallyStrained,0,
1908,15636510,Shelly Mendoza,shelly.mendoza44@gmail.com,General,0,
1909,15636511,Theodore Burton,theodore.burton41@gmail.com,General,0,
1910,15636512,Curtis Lowery,curtis.lowery19@gmail.com,FinanciallyStrained,1,
1911,15636513,Kelly White,kelly.white51@gmail.com,CustomerServiceIssues,1,
1912,15636514,Hannah Cruz,hannah.cruz93@gmail.com,TechDifficulties,0,
1913,15636515,Anthony Joseph,anthony.joseph97@gmail.com,FinanciallyStrained,0,
1914,15636516,Caitlin Orozco,caitlin.orozco85@gmail.com,General,0,
1915,15636517,Cheryl Kelley,cheryl.kelley71@gmail.com,TechDifficulties,1,1.0
1916,15636518,Ruth Reyes,ruth.reyes45@gmail.com,FinanciallyStrained,0,
1917,15636519,Cindy Fernandez,cindy.fernandez74@gmail.com,Opportunistic,0,
1918,15636520,Dawn Martinez,dawn.martinez37@gmail.com,Loyal,1,
1919,15636521,Andrew Smith,andrew.smith7@gmail.com,Opportunistic,0,
1920,15636522,Barry Chan,barry.chan97@gmail.com,CustomerServiceIssues,1,
1921,15636523,Dr. Jose Wong MD,dr..md3@gmail.com,Loyal,0,0.003897235038842786
1922,15636524,Patricia Mcdonald,patricia.mcdonald7@gmail.com,Opportunistic,1,
1923,15636525,Justin Porter,justin.porter89@gmail.com,General,0,0.0005120594400096013
1924,15636526,Stacy Johnson,stacy.johnson79@gmail.com,Loyal,0,
1925,15636527,Amber Moore,amber.moore56@gmail.com,General,0,
1926,15636528,Ralph Solomon,ralph.solomon11@gmail.com,General,0,
1927,15636529,Taylor Ryan,taylor.ryan54@gmail.com,CustomerServiceIssues,1,
1928,15636530,Michael Soto,michael.soto44@gmail.com,General,0,
1929,15636531,Paula Martin,paula.martin33@gmail.com,Loyal,0,
1930,15636532,Jennifer Gomez,jennifer.gomez94@gmail.com,Loyal,0,
1931,15636533,Stephen Morrow,stephen.morrow79@gmail.com,General,0,
1932,15636534,David Roy,david.roy40@gmail.com,Loyal,0,
1933,15636535,Robert Pearson,robert.pearson81@gmail.com,TechDifficulties,0,
1934,15636536,Reginald Wyatt,reginald.wyatt68@gmail.com,CustomerServiceIssues,1,
1935,15636537,Tyler White,tyler.white97@gmail.com,FinanciallyStrained,1,
1936,15636538,Jennifer Estrada,jennifer.estrada32@gmail.com,FinanciallyStrained,1,
1937,15636539,Margaret Jones,margaret.jones19@gmail.com,CustomerServiceIssues,1,1.0
1938,15636540,Kenneth Harris,kenneth.harris97@gmail.com,CustomerServiceIssues,1,
1939,15636541,Joshua Hampton,joshua.hampton41@gmail.com,FinanciallyStrained,1,
1940,15636542,Eric Decker,eric.decker78@gmail.com,FinanciallyStrained,0,
1941,15636543,Lee Arroyo,lee.arroyo25@gmail.com,Opportunistic,0,0.001511733316298173
1942,15636544,Mark Schmitt,mark.schmitt29@gmail.com,CustomerServiceIssues,0,
1943,15636545,David Chapman,david.chapman59@gmail.com,Loyal,1,
1944,15636546,Rhonda Luna,rhonda.luna95@gmail.com,Opportunistic,0,
1945,15636547,Melanie Vasquez,melanie.vasquez92@gmail.com,Opportunistic,1,
1946,15636548,Tonya Silva,tonya.silva52@gmail.com,TechDifficulties,0,
1947,15636549,Sarah Murray,sarah.murray52@gmail.com,General,0,
1948,15636550,James Serrano,james.serrano63@gmail.com,Loyal,0,
1949,15636551,Jaime Cervantes,jaime.cervantes72@gmail.com,FinanciallyStrained,0,
1950,15636552,Jennifer Fischer,jennifer.fischer90@gmail.com,Loyal,0,
1951,15636553,Kathleen Bryan,kathleen.bryan96@gmail.com,TechDifficulties,1,
1952,15636554,Tiffany Poole,tiffany.poole82@gmail.com,CustomerServiceIssues,1,
1953,15636555,Richard Walker,richard.walker42@gmail.com,Opportunistic,1,
1954,15636556,Jason Burgess,jason.burgess33@gmail.com,Loyal,0,0.0017011111857548166
1955,15636557,Jennifer Powell,jennifer.powell19@gmail.com,Loyal,0,
1956,15636558,Courtney Brown,courtney.brown35@gmail.com,TechDifficulties,0,
1957,15636559,Jacob Campbell,jacob.campbell62@gmail.com,FinanciallyStrained,0,0.0037300720189403893
1958,15636560,Robin Yang,robin.yang94@gmail.com,Loyal,0,
1959,15636561,Bradley Thompson,bradley.thompson17@gmail.com,Loyal,0,
1960,15636562,Robert Keller,robert.keller81@gmail.com,General,0,
1961,15636563,Stacy Martin,stacy.martin67@gmail.com,FinanciallyStrained,0,
1962,15636564,Carrie Ross,carrie.ross4@gmail.com,Loyal,0,
1963,15636565,Michael Allen,michael.allen98@gmail.com,CustomerServiceIssues,0,0.004760411991350246
1964,15636566,Shannon Peterson,shannon.peterson60@gmail.com,General,0,
1965,15636567,Hunter Benson,hunter.benson32@gmail.com,TechDifficulties,0,0.004394438596354049
1966,15636568,Julie Robinson,julie.robinson49@gmail.com,General,0,
1967,15636569,Jonathan Smith,jonathan.smith6@gmail.com,FinanciallyStrained,0,
1968,15636570,Anthony Schultz,anthony.schultz17@gmail.com,FinanciallyStrained,1,
1969,15636571,Emily Greene,emily.greene73@gmail.com,CustomerServiceIssues,0,
1970,15636572,Jose Russo,jose.russo59@gmail.com,Loyal,0,
1971,15636573,Theresa Roman DDS,theresa.dds21@gmail.com,Opportunistic,1,
1972,15636574,Kathleen Lindsey,kathleen.lindsey54@gmail.com,Loyal,0,
1973,15636575,Jeffery Cole,jeffery.cole20@gmail.com,Loyal,0,
1974,15636576,Cindy Watts,cindy.watts15@gmail.com,Opportunistic,0,
1975,15636577,Travis Avery,travis.avery3@gmail.com,TechDifficulties,0,
1976,15636578,Sheila Cabrera,sheila.cabrera2@gmail.com,Opportunistic,0,
1977,15636579,Sharon Madden,sharon.madden98@gmail.com,Loyal,0,
1978,15636580,Jessica Young,jessica.young39@gmail.com,FinanciallyStrained,1,
1979,15636581,Walter Nichols,walter.nichols16@gmail.com,Opportunistic,0,
1980,15636582,Richard York,richard.york66@gmail.com,FinanciallyStrained,1,
1981,15636583,Sabrina Mitchell,sabrina.mitchell87@gmail.com,CustomerServiceIssues,1,1.0
1982,15636584,Elizabeth Daniel,elizabeth.daniel66@gmail.com,CustomerServiceIssues,1,
1983,15636585,Michele Gordon,michele.gordon71@gmail.com,CustomerServiceIssues,0,
1984,15636586,Jeffery Cummings,jeffery.cummings74@gmail.com,Opportunistic,1,
1985,15636587,Theresa Vargas,theresa.vargas80@gmail.com,General,0,
1986,15636588,Lynn Williams,lynn.williams5@gmail.com,Loyal,0,
1987,15636589,Daniel Moore,daniel.moore34@gmail.com,FinanciallyStrained,1,
1988,15636590,Tyler Adams,tyler.adams38@gmail.com,Loyal,0,
1989,15636591,Karen Sanchez,karen.sanchez19@gmail.com,TechDifficulties,0,
1990,15636592,Sierra Eaton,sierra.eaton6@gmail.com,Opportunistic,0,
